split,split_seed,layer,dev_balanced_accuracy,eval_balanced_accuracy,n_train,n_dev,n_eval,n_train_sentences,n_dev_sentences,n_eval_sentences,vector_type,probe_target,train_cue_type,test_cue_type,test_scope,majority_prediction_fraction,collapsed_95,confusion_00,confusion_01,confusion_10,confusion_11
0,42,0,0.375,0.5582298136645962,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,15,8,15,13
0,42,1,0.375,0.5186335403726708,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,14,9,16,12
0,42,2,0.25,0.5504658385093167,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,13,10,13,15
0,42,3,0.25,0.5683229813664596,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,13,10,12,16
0,42,4,0.75,0.5683229813664596,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,13,10,12,16
0,42,5,0.5,0.5504658385093167,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,13,10,13,15
0,42,6,0.5,0.5722049689440993,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5294117647058824,False,14,9,13,15
0,42,7,0.625,0.49689440993788814,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,13,10,16,12
0,42,8,0.375,0.5186335403726708,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,14,9,16,12
0,42,9,0.375,0.5877329192546584,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.6862745098039216,False,18,5,17,11
0,42,10,0.5,0.5520186335403727,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.7254901960784313,False,18,5,19,9
0,42,11,0.625,0.5799689440993789,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.6078431372549019,False,16,7,15,13
0,42,12,0.875,0.6195652173913043,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.6078431372549019,False,17,6,14,14
0,42,13,0.875,0.5659937888198757,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.6666666666666666,False,17,6,17,11
0,42,14,0.875,0.5722049689440993,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5294117647058824,False,14,9,13,15
0,42,15,0.875,0.6017080745341614,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,17,6,15,13
0,42,16,0.875,0.6809006211180124,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,19,4,13,15
0,42,17,1.0,0.6374223602484472,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,17,6,13,15
0,42,18,0.875,0.7127329192546584,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5490196078431373,False,18,5,10,18
0,42,19,0.875,0.6692546583850931,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,16,7,10,18
0,42,20,0.875,0.6948757763975155,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,18,5,11,17
0,42,21,1.0,0.734472049689441,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,19,4,10,18
0,42,22,1.0,0.7166149068322981,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,19,4,11,17
0,42,23,1.0,0.6513975155279503,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5294117647058824,False,16,7,11,17
0,42,24,1.0,0.7166149068322981,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,19,4,11,17
0,42,25,1.0,0.6692546583850931,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,16,7,10,18
0,42,26,1.0,0.7267080745341614,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,17,6,8,20
0,42,27,1.0,0.734472049689441,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,19,4,10,18
0,42,28,1.0,0.7663043478260869,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,18,5,7,21
0,42,29,1.0,0.734472049689441,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,19,4,10,18
0,42,30,1.0,0.734472049689441,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,19,4,10,18
0,42,31,1.0,0.6809006211180124,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,19,4,13,15
0,42,32,1.0,0.734472049689441,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,19,4,10,18
0,42,33,1.0,0.7701863354037267,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5294117647058824,False,19,4,8,20
0,42,34,1.0,0.7701863354037267,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5294117647058824,False,19,4,8,20
0,42,35,1.0,0.7919254658385093,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5490196078431373,False,20,3,8,20
0,42,36,1.0,0.7919254658385093,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5490196078431373,False,20,3,8,20
0,42,37,0.75,0.7919254658385093,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5490196078431373,False,20,3,8,20
0,42,38,1.0,0.7562111801242236,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,20,3,10,18
0,42,39,0.75,0.7880434782608696,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,19,4,7,21
0,42,40,0.75,0.7880434782608696,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,19,4,7,21
0,42,41,1.0,0.734472049689441,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,19,4,10,18
0,42,42,1.0,0.7523291925465838,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5490196078431373,False,19,4,9,19
0,42,43,0.75,0.7841614906832298,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5294117647058824,False,18,5,6,22
0,42,44,1.0,0.7484472049689441,17,6,51,17,6,51,ambiguity,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,18,5,8,20
