split,split_seed,layer,dev_balanced_accuracy,eval_balanced_accuracy,n_train,n_dev,n_eval,n_train_sentences,n_dev_sentences,n_eval_sentences,vector_type,probe_target,train_cue_type,test_cue_type,test_scope,majority_prediction_fraction,collapsed_95,confusion_00,confusion_01,confusion_10,confusion_11
0,42,0,0.5,0.5582298136645962,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,15,8,15,13
0,42,1,0.625,0.6296583850931676,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.5098039215686274,False,15,8,11,17
0,42,2,0.5,0.6614906832298137,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,14,9,8,20
0,42,3,0.5,0.7406832298136645,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.5686274509803921,False,16,7,6,22
0,42,4,0.75,0.6677018633540373,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7058823529411765,False,11,12,4,24
0,42,5,0.875,0.6894409937888198,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6862745098039216,False,12,11,4,24
0,42,6,1.0,0.610248447204969,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6862745098039216,False,10,13,6,22
0,42,7,1.0,0.6242236024844721,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7450980392156863,False,9,14,4,24
0,42,8,0.75,0.610248447204969,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6862745098039216,False,10,13,6,22
0,42,9,1.0,0.5885093167701864,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7058823529411765,False,9,14,6,22
0,42,10,1.0,0.5706521739130435,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6862745098039216,False,9,14,7,21
0,42,11,1.0,0.610248447204969,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6862745098039216,False,10,13,6,22
0,42,12,1.0,0.718944099378882,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,15,8,6,22
0,42,13,1.0,0.6933229813664596,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6470588235294118,False,13,10,5,23
0,42,14,0.75,0.6754658385093167,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,13,10,6,22
0,42,15,0.625,0.7150621118012422,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,14,9,5,23
0,42,16,0.625,0.7507763975155279,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6666666666666666,False,14,9,3,25
0,42,17,0.75,0.7864906832298137,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7058823529411765,False,14,9,1,27
0,42,18,0.75,0.7864906832298137,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7058823529411765,False,14,9,1,27
0,42,19,0.625,0.7507763975155279,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6666666666666666,False,14,9,3,25
0,42,20,0.75,0.7981366459627328,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,17,6,4,24
0,42,21,0.625,0.7981366459627328,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.5882352941176471,False,17,6,4,24
0,42,22,0.75,0.812111801242236,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6470588235294118,False,16,7,2,26
0,42,23,0.75,0.8299689440993789,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6666666666666666,False,16,7,1,27
0,42,24,0.75,0.8299689440993789,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6666666666666666,False,16,7,1,27
0,42,25,0.75,0.7430124223602484,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7450980392156863,False,12,11,1,27
0,42,26,0.75,0.7608695652173914,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7647058823529411,False,12,11,0,28
0,42,27,0.875,0.7826086956521738,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7450980392156863,False,13,10,0,28
0,42,28,0.75,0.7826086956521738,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7450980392156863,False,13,10,0,28
0,42,29,0.75,0.7864906832298137,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7058823529411765,False,14,9,1,27
0,42,30,1.0,0.7864906832298137,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7058823529411765,False,14,9,1,27
0,42,31,0.875,0.7468944099378882,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7058823529411765,False,13,10,2,26
0,42,32,0.875,0.7251552795031055,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.7254901960784313,False,12,11,2,26
0,42,33,0.875,0.7507763975155279,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6666666666666666,False,14,9,3,25
0,42,34,0.875,0.7507763975155279,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6666666666666666,False,14,9,3,25
0,42,35,0.875,0.7686335403726708,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6862745098039216,False,14,9,2,26
0,42,36,0.625,0.7329192546583851,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6470588235294118,False,14,9,4,24
0,42,37,0.625,0.7329192546583851,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6470588235294118,False,14,9,4,24
0,42,38,0.625,0.7150621118012422,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,14,9,5,23
0,42,39,0.625,0.7546583850931676,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,15,8,4,24
0,42,40,0.625,0.7546583850931676,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,15,8,4,24
0,42,41,0.625,0.7546583850931676,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6274509803921569,False,15,8,4,24
0,42,42,0.625,0.7329192546583851,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6470588235294118,False,14,9,4,24
0,42,43,0.625,0.7368012422360248,17,6,51,17,6,51,endpoint,interpretation,semantic,syntactic,full_sentence,0.6078431372549019,False,15,8,5,23
